quoteText,bookTitle,bookAuthor,tags
know that the only reason you’re here on this planet is to follow your star and do what the Muse,Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
The disease of our times is that we live on the surface.,Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"Look for a partner you’ll try to impress daily, and one who will try to impress you.” Over the last couple decades, I’ve noticed that the best, most enduring partnerships in business (and in life) are among people who are constantly growing together. If the person you choose to depend on is constantly striving to learn and improve, you too will push yourself to new levels of achievement, and neither of you will feel like you have settled for someone you eventually outgrow.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"It’s easy to convince yourself that things need to be hard, that if you’re not redlining, you’re not trying hard enough. This leads us to look for paths of most resistance, often creating unnecessary hardship in the process.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"What advice would you give to a smart, driven college student about to enter the “real world”? What advice should they ignore? Advice I’d give: Make sure you have something every day you’re looking forward to.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
We discourage failure and by doing so we subtly discourage success.,Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"If you could have a gigantic billboard anywhere with anything on it, what would it say and why? “Hard choices, easy life. Easy choices, hard life.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"when I speak with anyone about anything, I try to hold their perspective with a “light grip”: the knowledge that they, and I, have very incomplete maps of reality.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
Just because something is more expensive doesn’t make it better!,Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"Mondays would be squats and all other leg assistance. Tuesdays would be off. Wednesdays would be bench with chest assistance and a lot of tricep work. I would come in Thursdays, after pre-fatiguing the triceps on Wednesday, and only hit shoulders [primary go-to exercises: seated behind-the-neck barbell press, working up to 400-plus pounds]. I would deadlift on Friday [with light squats as a warmup], do all of my back work. Saturday would be a light bench day for recovery using wide-grip bench, flies, etc., with occasional smaller exercises",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"When you feel overwhelmed or unfocused, what do you do? Whenever I feel overwhelmed, I complain to my wife about it. After listening patiently for about 30 seconds, she generally tells me to STFU. Then I meditate or work out.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"When I was 55, I went to Poland and learned that my mother’s five brothers died because of prostate cancer, each when they were close to 55 years old. As I stood looking at the grave of one of them, I realized I was 55 myself. When I returned to the States, I immediately visited my doctor, who informed me that my prostate was large and had nodules. She tested my PSA, and after seeing the result of 9.5, she sent me to the urologist. He was very fast and forceful with his recommendation: biopsy and possible removal. “Wait, wait,” I said. “Let me think about it.” The doctor urged me to make a quick decision, but I wanted to do some research first. The whole next week, I studied the literature about my condition and decided to change my diet, incorporating many more vegetables, before taking drastic medical action. The result? After six months my PSA was down to 5, and after another six months it reached 1. Another half a year later it hit 0.1, and it has been like this every year since.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"The billboard would say, “Great opportunities never have ‘great opportunity’ in the subject line.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"the best opportunities may not even catch your attention at first. More often than not, great opportunities look unattractive on the surface. What makes an opportunity great is upside. If the potential upside were explicitly clear, the opportunity would have already been taken.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"You must seize opportunities when they present themselves, not when they are convenient or obvious. The only way to cultivate your own luck is to be more flexible (you’ll need to give up something for the right opportunity), humble (timing is out of your control), and gracious (when you see it, seize it!). Life’s greatest opportunities run on their own schedule, not yours.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"The Nuttery NT065 Classic Seed Feeder, Extra Large.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"we often forget that industries are often transformed by neophytes. The boldest transformations, like Uber disrupting transportation or Airbnb disrupting hospitality, are led by outsiders.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
